Date,Time,Trade No.,Type,Instrument,Price,Quantity,Value,Effect,Fees
2025/12/26 00:00:00,11:00:00 PM GMT+2,180,expiration,AAPL $260 put exp. 12/26/2025,0.0,1,0,debit,0.0
2025/12/26 00:00:00,11:00:00 PM GMT+2,181,expiration,AAPL $260 put exp. 12/26/2025,0.0,1,0,debit,0.0
2025/12/29 00:00:00,10:45:00 PM GMT+2,210,sell to open,AAPL $260 put exp. 2/6/2026,312.0,1,312,credit,1.142
2025/12/30 00:00:00,10:45:00 PM GMT+2,211,sell to open,AAPL $260 put exp. 2/20/2026,405.0,1,405,credit,1.142
2025/12/31 00:00:00,10:45:00 PM GMT+2,212,sell to open,AAPL $260 put exp. 2/13/2026,370.0,1,370,credit,1.142
2026/01/02 00:00:00,10:45:00 PM GMT+2,213,sell to open,AAPL $255 put exp. 2/13/2026,304.0,1,304,credit,1.142
2026/01/02 00:00:00,11:00:00 PM GMT+2,182,expiration,AAPL $255 put exp. 1/2/2026,0.0,1,0,debit,0.0
2026/01/02 00:00:00,11:00:00 PM GMT+2,183,expiration,AAPL $255 put exp. 1/2/2026,0.0,1,0,debit,0.0
2026/01/02 00:00:00,11:00:00 PM GMT+2,184,expiration,AAPL $255 put exp. 1/2/2026,0.0,1,0,debit,0.0
2026/01/02 00:00:00,11:00:00 PM GMT+2,185,expiration,AAPL $255 put exp. 1/2/2026,0.0,1,0,debit,0.0
2026/01/02 00:00:00,11:00:00 PM GMT+2,186,expiration,AAPL $260 put exp. 1/2/2026,0.0,1,0,debit,0.0
2026/01/02 00:00:00,11:00:00 PM GMT+2,187,expiration,AAPL $265 put exp. 1/2/2026,0.0,1,0,debit,0.0
2026/01/05 00:00:00,10:45:00 PM GMT+2,214,sell to open,AAPL $255 put exp. 2/20/2026,410.0,1,410,credit,1.142
2026/01/06 00:00:00,10:45:00 PM GMT+2,215,sell to open,AAPL $250 put exp. 2/20/2026,395.0,1,395,credit,1.142
2026/01/07 00:00:00,10:45:00 PM GMT+2,216,sell to open,AAPL $250 put exp. 2/20/2026,465.0,1,465,credit,1.142
2026/01/08 00:00:00,10:45:00 PM GMT+2,217,sell to open,AAPL $245 put exp. 2/20/2026,405.0,1,405,credit,1.142
2026/01/09 00:00:00,10:45:00 PM GMT+2,218,sell to open,AAPL $245 put exp. 2/20/2026,332.0,1,332,credit,1.142
2026/01/09 00:00:00,11:00:00 PM GMT+2,189,exercise,AAPL $265 put exp. 1/9/2026,0.0,1,0,debit,5.0
2026/01/09 00:00:00,11:00:00 PM GMT+2,189,assignment,AAPL shares,265.0,100,26500,debit,0.0
2026/01/09 00:00:00,11:00:00 PM GMT+2,189,sell to close,AAPL shares,259.37,100,25937,credit,0.0
2026/01/09 00:00:00,11:00:00 PM GMT+2,190,exercise,AAPL $265 put exp. 1/9/2026,0.0,1,0,debit,5.0
2026/01/09 00:00:00,11:00:00 PM GMT+2,190,assignment,AAPL shares,265.0,100,26500,debit,0.0
2026/01/09 00:00:00,11:00:00 PM GMT+2,190,sell to close,AAPL shares,259.37,100,25937,credit,0.0
2026/01/12 00:00:00,10:45:00 PM GMT+2,219,sell to open,AAPL $250 put exp. 2/27/2026,475.0,1,475,credit,1.142
2026/01/13 00:00:00,10:45:00 PM GMT+2,220,sell to open,AAPL $245 put exp. 2/27/2026,385.0,1,385,credit,1.142
2026/01/16 00:00:00,11:00:00 PM GMT+2,188,exercise,AAPL $265 put exp. 1/16/2026,0.0,1,0,debit,5.0
2026/01/16 00:00:00,11:00:00 PM GMT+2,188,assignment,AAPL shares,265.0,100,26500,debit,0.0
2026/01/16 00:00:00,11:00:00 PM GMT+2,188,sell to close,AAPL shares,255.53,100,25553,credit,0.0
2026/01/16 00:00:00,11:00:00 PM GMT+2,191,exercise,AAPL $270 put exp. 1/16/2026,0.0,1,0,debit,5.0
2026/01/16 00:00:00,11:00:00 PM GMT+2,191,assignment,AAPL shares,270.0,100,27000,debit,0.0
2026/01/16 00:00:00,11:00:00 PM GMT+2,191,sell to close,AAPL shares,255.53,100,25553,credit,0.0
2026/01/16 00:00:00,11:00:00 PM GMT+2,192,exercise,AAPL $270 put exp. 1/16/2026,0.0,1,0,debit,5.0
2026/01/16 00:00:00,11:00:00 PM GMT+2,192,assignment,AAPL shares,270.0,100,27000,debit,0.0
2026/01/16 00:00:00,11:00:00 PM GMT+2,192,sell to close,AAPL shares,255.53,100,25553,credit,0.0
2026/01/16 00:00:00,11:00:00 PM GMT+2,193,exercise,AAPL $270 put exp. 1/16/2026,0.0,1,0,debit,5.0
2026/01/16 00:00:00,11:00:00 PM GMT+2,193,assignment,AAPL shares,270.0,100,27000,debit,0.0
2026/01/16 00:00:00,11:00:00 PM GMT+2,193,sell to close,AAPL shares,255.53,100,25553,credit,0.0
2026/01/16 00:00:00,11:00:00 PM GMT+2,194,exercise,AAPL $265 put exp. 1/16/2026,0.0,1,0,debit,5.0
2026/01/16 00:00:00,11:00:00 PM GMT+2,194,assignment,AAPL shares,265.0,100,26500,debit,0.0
2026/01/16 00:00:00,11:00:00 PM GMT+2,194,sell to close,AAPL shares,255.53,100,25553,credit,0.0
2026/01/16 00:00:00,11:00:00 PM GMT+2,195,exercise,AAPL $265 put exp. 1/16/2026,0.0,1,0,debit,5.0
2026/01/16 00:00:00,11:00:00 PM GMT+2,195,assignment,AAPL shares,265.0,100,26500,debit,0.0
2026/01/16 00:00:00,11:00:00 PM GMT+2,195,sell to close,AAPL shares,255.53,100,25553,credit,0.0
2026/01/23 00:00:00,11:00:00 PM GMT+2,196,exercise,AAPL $265 put exp. 1/23/2026,0.0,1,0,debit,5.0
2026/01/23 00:00:00,11:00:00 PM GMT+2,196,assignment,AAPL shares,265.0,100,26500,debit,0.0
2026/01/23 00:00:00,11:00:00 PM GMT+2,196,sell to close,AAPL shares,248.04,100,24804,credit,0.0
2026/01/23 00:00:00,11:00:00 PM GMT+2,197,exercise,AAPL $265 put exp. 1/23/2026,0.0,1,0,debit,5.0
2026/01/23 00:00:00,11:00:00 PM GMT+2,197,assignment,AAPL shares,265.0,100,26500,debit,0.0
2026/01/23 00:00:00,11:00:00 PM GMT+2,197,sell to close,AAPL shares,248.04,100,24804,credit,0.0
2026/01/23 00:00:00,11:00:00 PM GMT+2,198,exercise,AAPL $265 put exp. 1/23/2026,0.0,1,0,debit,5.0
2026/01/23 00:00:00,11:00:00 PM GMT+2,198,assignment,AAPL shares,265.0,100,26500,debit,0.0
2026/01/23 00:00:00,11:00:00 PM GMT+2,198,sell to close,AAPL shares,248.04,100,24804,credit,0.0
2026/01/23 00:00:00,11:00:00 PM GMT+2,199,exercise,AAPL $265 put exp. 1/23/2026,0.0,1,0,debit,5.0
2026/01/23 00:00:00,11:00:00 PM GMT+2,199,assignment,AAPL shares,265.0,100,26500,debit,0.0
2026/01/23 00:00:00,11:00:00 PM GMT+2,199,sell to close,AAPL shares,248.04,100,24804,credit,0.0
2026/01/23 00:00:00,11:00:00 PM GMT+2,200,exercise,AAPL $265 put exp. 1/23/2026,0.0,1,0,debit,5.0
2026/01/23 00:00:00,11:00:00 PM GMT+2,200,assignment,AAPL shares,265.0,100,26500,debit,0.0
2026/01/23 00:00:00,11:00:00 PM GMT+2,200,sell to close,AAPL shares,248.04,100,24804,credit,0.0
2026/01/30 00:00:00,11:00:00 PM GMT+2,201,exercise,AAPL $260 put exp. 1/30/2026,0.0,1,0,debit,5.0
2026/01/30 00:00:00,11:00:00 PM GMT+2,201,assignment,AAPL shares,260.0,100,26000,debit,0.0
2026/01/30 00:00:00,11:00:00 PM GMT+2,201,sell to close,AAPL shares,259.48,100,25948,credit,0.0
2026/01/30 00:00:00,11:00:00 PM GMT+2,202,exercise,AAPL $260 put exp. 1/30/2026,0.0,1,0,debit,5.0
2026/01/30 00:00:00,11:00:00 PM GMT+2,202,assignment,AAPL shares,260.0,100,26000,debit,0.0
2026/01/30 00:00:00,11:00:00 PM GMT+2,202,sell to close,AAPL shares,259.48,100,25948,credit,0.0
2026/01/30 00:00:00,11:00:00 PM GMT+2,203,exercise,AAPL $260 put exp. 1/30/2026,0.0,1,0,debit,5.0
2026/01/30 00:00:00,11:00:00 PM GMT+2,203,assignment,AAPL shares,260.0,100,26000,debit,0.0
2026/01/30 00:00:00,11:00:00 PM GMT+2,203,sell to close,AAPL shares,259.48,100,25948,credit,0.0
2026/01/30 00:00:00,11:00:00 PM GMT+2,204,exercise,AAPL $260 put exp. 1/30/2026,0.0,1,0,debit,5.0
2026/01/30 00:00:00,11:00:00 PM GMT+2,204,assignment,AAPL shares,260.0,100,26000,debit,0.0
2026/01/30 00:00:00,11:00:00 PM GMT+2,204,sell to close,AAPL shares,259.48,100,25948,credit,0.0
2026/01/30 00:00:00,11:00:00 PM GMT+2,205,expiration,AAPL $255 put exp. 1/30/2026,0.0,1,0,debit,0.0
2026/01/30 00:00:00,11:00:00 PM GMT+2,206,expiration,AAPL $255 put exp. 1/30/2026,0.0,1,0,debit,0.0
2026/01/30 00:00:00,11:00:00 PM GMT+2,207,exercise,AAPL $260 put exp. 1/30/2026,0.0,1,0,debit,5.0
2026/01/30 00:00:00,11:00:00 PM GMT+2,207,assignment,AAPL shares,260.0,100,26000,debit,0.0
2026/01/30 00:00:00,11:00:00 PM GMT+2,207,sell to close,AAPL shares,259.48,100,25948,credit,0.0
2026/02/06 00:00:00,11:00:00 PM GMT+2,208,expiration,AAPL $260 put exp. 2/6/2026,0.0,1,0,debit,0.0
2026/02/06 00:00:00,11:00:00 PM GMT+2,209,expiration,AAPL $260 put exp. 2/6/2026,0.0,1,0,debit,0.0
2026/02/06 00:00:00,11:00:00 PM GMT+2,210,expiration,AAPL $260 put exp. 2/6/2026,0.0,1,0,debit,0.0
2026/02/13 00:00:00,11:00:00 PM GMT+2,212,exercise,AAPL $260 put exp. 2/13/2026,0.0,1,0,debit,5.0
2026/02/13 00:00:00,11:00:00 PM GMT+2,212,assignment,AAPL shares,260.0,100,26000,debit,0.0
2026/02/13 00:00:00,11:00:00 PM GMT+2,212,sell to close,AAPL shares,255.78,100,25578,credit,0.0
2026/02/13 00:00:00,11:00:00 PM GMT+2,213,expiration,AAPL $255 put exp. 2/13/2026,0.0,1,0,debit,0.0
2026/02/20 00:00:00,11:00:00 PM GMT+2,211,expiration,AAPL $260 put exp. 2/20/2026,0.0,1,0,debit,0.0
2026/02/20 00:00:00,11:00:00 PM GMT+2,214,expiration,AAPL $255 put exp. 2/20/2026,0.0,1,0,debit,0.0
2026/02/20 00:00:00,11:00:00 PM GMT+2,215,expiration,AAPL $250 put exp. 2/20/2026,0.0,1,0,debit,0.0
2026/02/20 00:00:00,11:00:00 PM GMT+2,216,expiration,AAPL $250 put exp. 2/20/2026,0.0,1,0,debit,0.0
2026/02/20 00:00:00,11:00:00 PM GMT+2,217,expiration,AAPL $245 put exp. 2/20/2026,0.0,1,0,debit,0.0
2026/02/20 00:00:00,11:00:00 PM GMT+2,218,expiration,AAPL $245 put exp. 2/20/2026,0.0,1,0,debit,0.0
2026/02/27 00:00:00,11:00:00 PM GMT+2,219,expiration,AAPL $250 put exp. 2/27/2026,0.0,1,0,debit,0.0
2026/02/27 00:00:00,11:00:00 PM GMT+2,220,expiration,AAPL $245 put exp. 2/27/2026,0.0,1,0,debit,0.0
